web-scraper-order,web-scraper-start-url,Chaussure,Chaussure-href,type_chaussure,prix,adresse,Image-src
"1739320267-8025","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-lacoste-4262583","Chaussures Lacoste","15 000 CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_4262583_uploaded_image2_1687201006.jpeg"
"1739320270-8026","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4225005","Chaussures  homme","25 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5157484_uploaded_image1_1738078792.jpg"
"1739320272-8027","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4225050","Chaussures  homme","25 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5157484_uploaded_image1_1738078792.jpg"
"1739320275-8028","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4225045","Chaussures  homme","25 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5157484_uploaded_image1_1738078792.jpg"
"1739320277-8029","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4229235","Chaussures  homme Dior","20 000 CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_5179616_uploaded_image1_1739215885.jpg"
"1739320280-8030","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-homme/babouches-homme-4264492","Babouches homme","12 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4794649_uploaded_image1_1718311659.jpg"
"1739320282-8031","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-homme-4265246","Baskets homme","3 500 CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_4852898_uploaded_image1_1721497358.jpg"
"1739320285-8032","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-homme/babouches-4265721","Babouches Royal Marrakech","17 900 CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_4629774_uploaded_image1_1709783374.jpg"
"1739320287-8033","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4227424","Chaussures  homme","25 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5157484_uploaded_image1_1738078792.jpg"
"1739320290-8034","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4267080","Chaussures orthopédiques","15 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4662523_uploaded_image2_1711544961.jpeg"
"1739320292-8035","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4268346","Chaussures homme","3 500 CFA","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4268367_uploaded_image1_1687543300.jpg"
"1739320295-8036","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4268367","Chaussures homme","3 500 CFA","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4268367_uploaded_image1_1687543300.jpg"
"1739320297-8037","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-homme/sandales-homme-4269409","Sandales homme","5 000 CFA","Gueule Tapée, Dakar, Sénégal","https://images.coinafrique.com/thumb_4269413_uploaded_image1_1687632629.jpg"
"1739320300-8038","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-homme/sandales-homme-4269413","Sandales homme","5 000 CFA","Gueule Tapée, Dakar, Sénégal","https://images.coinafrique.com/thumb_4269413_uploaded_image1_1687632629.jpg"
"1739320302-8039","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-mixte-4270921","Chaussures mixte","10 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4270931_uploaded_image1_1687776444.jpg"
"1739320305-8040","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-mixte-4270924","Chaussures mixte","10 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4270931_uploaded_image1_1687776444.jpg"
"1739320307-8041","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-mixte-4270931","Chaussures mixte","10 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4270931_uploaded_image1_1687776444.jpg"
"1739320310-8042","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-homme/babouches-marocains-4272227","Babouches marocain","10 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4787832_uploaded_image1_1717966010.jpg"
"1739320312-8043","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-wallabies-homme-4272257","Baskets Wallabies homme","15 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4272257_uploaded_image1_1687871629.jpg"
"1739320315-8044","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-air-force-one-4272273","Baskets Nike Air Force One","15 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4439216_uploaded_image1_1698869532.jpg"
"1739320317-8045","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-dior-homme-4272315","Baskets Dior homme","22 500 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4272315_uploaded_image1_1687873628.jpg"
"1739320320-8046","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-homme/souliers-homme-4272471","Souliers homme","30 000 CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_4272471_uploaded_image1_1687881146.jpg"
"1739320322-8047","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-wallabies-homme-4272734","Chaussures Wallabies homme","15 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4272734_uploaded_image1_1687893758.jpg"
"1739320325-8048","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-homme/babouches-homme-4272990","Babouches homme","Prix sur demande","Diamalaye 1, Dakar, Sénégal","https://images.coinafrique.com/thumb_4272990_uploaded_image2_1687923694.jpeg"
"1739320327-8049","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-berlutti-4272991","Chaussures  Berlutti","Prix sur demande","Diamalaye 1, Dakar, Sénégal","https://images.coinafrique.com/thumb_4330084_uploaded_image1_1691681896.jpg"
"1739320330-8050","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4235588","Chaussures  homme","25 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5157484_uploaded_image1_1738078792.jpg"
"1739320332-8051","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4235599","Chaussures  homme","25 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5157484_uploaded_image1_1738078792.jpg"
"1739320335-8052","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-wallabess-4265377","Chaussures Wallabees","16 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4773175_uploaded_image1_1717197574.jpg"
"1739320337-8053","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4265380","Chaussures  homme","25 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5157484_uploaded_image1_1738078792.jpg"
"1739320340-8054","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4265384","Chaussures  homme","25 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5157484_uploaded_image1_1738078792.jpg"
"1739320342-8055","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-wallabees-4265397","Chaussures Wallabees","16 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4773175_uploaded_image1_1717197574.jpg"
"1739320345-8056","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4265408","Chaussures  homme","25 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5157484_uploaded_image1_1738078792.jpg"
"1739320347-8057","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4265406","Chaussures  homme","25 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5157484_uploaded_image1_1738078792.jpg"
"1739320350-8058","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4265412","Chaussures  homme","25 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5157484_uploaded_image1_1738078792.jpg"
"1739320352-8059","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-stan-smith-4265410","Chaussures Stan Smith","13 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4866851_uploaded_image1_1722296937.jpg"
"1739320355-8060","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4265411","Chaussures  homme","25 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5157484_uploaded_image1_1738078792.jpg"
"1739320357-8061","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4258224","Chaussures  homme","25 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5157484_uploaded_image1_1738078792.jpg"
"1739320360-8062","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4258226","Chaussures  homme","25 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5157484_uploaded_image1_1738078792.jpg"
"1739320362-8063","https://sn.coinafrique.com/categorie/chaussures-homme?page=24","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-homme/babouche-homme-4268437","Babouches homme","12 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4787705_uploaded_image1_1717958093.jpg"
"1739320369-8064","https://sn.coinafrique.com/categorie/chaussures-homme?page=23","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4246897","Chaussures  homme","25 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5157484_uploaded_image1_1738078792.jpg"
"1739320371-8065","https://sn.coinafrique.com/categorie/chaussures-homme?page=23","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-homme/pantalon-cargo-4268446","Pantalon Cargo","8 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4268446_uploaded_image1_1687547307.jpg"
"1739320373-8066","https://sn.coinafrique.com/categorie/chaussures-homme?page=23","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4246892","Chaussures  homme","25 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5157484_uploaded_image1_1738078792.jpg"
"1739320376-8067","https://sn.coinafrique.com/categorie/chaussures-homme?page=23","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4258262","Chaussures  homme","25 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5157484_uploaded_image1_1738078792.jpg"
"1739320378-8068","https://sn.coinafrique.com/categorie/chaussures-homme?page=23","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4246890","Chaussures  homme","25 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5157484_uploaded_image1_1738078792.jpg"
"1739320381-8069","https://sn.coinafrique.com/categorie/chaussures-homme?page=23","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4246903","Chaussures  homme","25 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5157484_uploaded_image1_1738078792.jpg"
"1739320383-8070","https://sn.coinafrique.com/categorie/chaussures-homme?page=23","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4253823","Chaussures  homme","25 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5157484_uploaded_image1_1738078792.jpg"
"1739320386-8071","https://sn.coinafrique.com/categorie/chaussures-homme?page=23","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4253851","Chaussures  homme","25 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5157484_uploaded_image1_1738078792.jpg"
"1739320388-8072","https://sn.coinafrique.com/categorie/chaussures-homme?page=23","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4261370","Chaussures  homme","25 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5157484_uploaded_image1_1738078792.jpg"
